country,population,total_de_vacinados,primeira_dose,segunda_dose,dose_reforco,data,porcentagem_primeira_dose,porcentagem_segunda_dose,porcentagem_dose_reforco
Brazil,210306411.0,443475520.0,184077700.0,166460000.0,98221657.0,2022-06-05,0.8753,0.7915,0.467
Brazil,210306411.0,443829500.0,184091860.0,166493980.0,98528751.0,2022-06-06,0.8754,0.7917,0.4685
Brazil,210306411.0,444537440.0,184130460.0,166572600.0,99120969.0,2022-06-07,0.8755,0.792,0.4713
Brazil,210306411.0,445097060.0,184150380.0,166737170.0,99499887.0,2022-06-08,0.8756,0.7928,0.4731
Brazil,210306411.0,446745250.0,184254910.0,167910800.0,99871092.0,2022-06-09,0.8761,0.7984,0.4749
Brazil,210306411.0,446745250.0,184254910.0,167910800.0,99871092.0,2022-06-10,0.8761,0.7984,0.4749
Brazil,210306411.0,447416640.0,184281810.0,168008980.0,100420090.0,2022-06-11,0.8763,0.7989,0.4775
Brazil,210306411.0,447455100.0,184286900.0,168027300.0,100435388.0,2022-06-12,0.8763,0.799,0.4776
Brazil,210306411.0,447773820.0,184298430.0,168055660.0,100715379.0,2022-06-13,0.8763,0.7991,0.4789
Brazil,210306411.0,448234620.0,184321010.0,168113220.0,101097404.0,2022-06-14,0.8764,0.7994,0.4807
Brazil,210306411.0,448567360.0,184337120.0,168140830.0,101388985.0,2022-06-15,0.8765,0.7995,0.4821
Brazil,210306411.0,449034500.0,184418260.0,168228900.0,101690638.0,2022-06-16,0.8769,0.7999,0.4835
Brazil,210306411.0,449187000.0,184424420.0,168245950.0,101820162.0,2022-06-17,0.8769,0.8,0.4842
Brazil,210306411.0,449291600.0,184431840.0,168262640.0,101900962.0,2022-06-18,0.877,0.8001,0.4845
Brazil,210306411.0,449339400.0,184433740.0,168272140.0,101937408.0,2022-06-19,0.877,0.8001,0.4847
Brazil,210306411.0,449796740.0,184456420.0,168365250.0,102279577.0,2022-06-20,0.8771,0.8006,0.4863
Brazil,210306411.0,450342500.0,184483220.0,168401550.0,102763202.0,2022-06-21,0.8772,0.8007,0.4886
Brazil,210306411.0,450847780.0,184509250.0,168480030.0,103164594.0,2022-06-22,0.8773,0.8011,0.4905
Brazil,210306411.0,451276200.0,184537970.0,168547550.0,103497533.0,2022-06-23,0.8775,0.8014,0.4921
Brazil,210306411.0,451641400.0,184552930.0,168569310.0,103827247.0,2022-06-24,0.8775,0.8015,0.4937
Brazil,210306411.0,451645600.0,184554560.0,168570300.0,103828829.0,2022-06-25,0.8776,0.8015,0.4937
Brazil,210306411.0,451787900.0,184557760.0,168577890.0,103960516.0,2022-06-26,0.8776,0.8016,0.4943
Brazil,210306411.0,452218460.0,184574640.0,168604660.0,104348850.0,2022-06-27,0.8776,0.8017,0.4962
Brazil,210306411.0,452218460.0,184574640.0,168604660.0,104348850.0,2022-06-28,0.8776,0.8017,0.4962
Brazil,210306411.0,454770750.0,184662540.0,168901570.0,106526094.0,2022-06-29,0.8781,0.8031,0.5065
Brazil,210306411.0,454854180.0,184682900.0,168924050.0,106567152.0,2022-06-30,0.8782,0.8032,0.5067
Brazil,210306411.0,455499600.0,184737140.0,169070560.0,107015873.0,2022-07-01,0.8784,0.8039,0.5089
Brazil,210306411.0,455720320.0,184748480.0,169103090.0,107193108.0,2022-07-02,0.8785,0.8041,0.5097
Brazil,210306411.0,456101060.0,184764590.0,169144180.0,107517391.0,2022-07-03,0.8785,0.8043,0.5112
Brazil,210306411.0,456903100.0,184786420.0,169188580.0,108264143.0,2022-07-04,0.8787,0.8045,0.5148
Brazil,210306411.0,457240600.0,184808030.0,169230620.0,108538492.0,2022-07-05,0.8788,0.8047,0.5161
Brazil,210306411.0,457240600.0,184808030.0,169230620.0,108538492.0,2022-07-06,0.8788,0.8047,0.5161
Brazil,210306411.0,458043970.0,184864020.0,169334420.0,109183399.0,2022-07-07,0.879,0.8052,0.5192
Brazil,210306411.0,458043970.0,184864020.0,169334420.0,109183399.0,2022-07-08,0.879,0.8052,0.5192
Brazil,210306411.0,458439650.0,184886400.0,169396800.0,109495260.0,2022-07-09,0.8791,0.8055,0.5206
Brazil,210306411.0,458522880.0,184888880.0,169407660.0,109565250.0,2022-07-10,0.8791,0.8055,0.521
Brazil,210306411.0,459647940.0,184902660.0,169450180.0,110634426.0,2022-07-11,0.8792,0.8057,0.5261
Brazil,210306411.0,459647940.0,184902660.0,169450180.0,110634426.0,2022-07-12,0.8792,0.8057,0.5261
Brazil,210306411.0,460051360.0,184922670.0,169518500.0,110950272.0,2022-07-13,0.8793,0.8061,0.5276
Brazil,210306411.0,461148860.0,184951660.0,169602260.0,111935605.0,2022-07-14,0.8794,0.8065,0.5323
Brazil,210306411.0,461148860.0,184951660.0,169602260.0,111935605.0,2022-07-15,0.8794,0.8065,0.5323
