estado,pais,casos,mortes,taxa_de_infeccao,Data,casos_em_24h,casos_media_7d,casos_media_movel,tendencia_de_casos,mortes_em_24h,mortes_media_7d,mortes_media_movel,tendencia_de_mortes
Espírito Santo,Brazil,593198,12654,14761.126248864668,2021-10-08,809.0,869.0,1.161764705882353,Aumentando,16.0,13.0,1.0833333333333333,Estabilizado
Espírito Santo,Brazil,594073,12660,14780.436216142236,2021-10-09,875.0,898.0,1.1267252195734003,Estabilizado,6.0,13.0,1.1818181818181819,Aumentando
Espírito Santo,Brazil,594562,12664,14795.043111492663,2021-10-10,489.0,876.0,1.0441001191895114,Estabilizado,4.0,13.0,1.1818181818181819,Aumentando
Espírito Santo,Brazil,595186,12674,14808.181852114516,2021-10-11,624.0,835.0,0.9467120181405896,Estabilizado,10.0,12.0,1.0,Estabilizado
Espírito Santo,Brazil,595520,12681,14818.857078869769,2021-10-12,334.0,720.0,0.7860262008733624,Estabilizado,7.0,10.0,0.9090909090909091,Estabilizado
Espírito Santo,Brazil,596231,12707,14834.65840518582,2021-10-13,711.0,693.0,0.7708565072302559,Estabilizado,26.0,12.0,1.0909090909090908,Estabilizado
Espírito Santo,Brazil,596868,12720,14850.036703868214,2021-10-14,637.0,640.0,0.7064017660044151,Abaixando,13.0,12.0,1.2,Aumentando
Espírito Santo,Brazil,597434,12738,14865.09151083075,2021-10-15,566.0,606.0,0.6770949720670391,Abaixando,18.0,12.0,1.2,Aumentando
Espírito Santo,Brazil,598078,12746,14880.992373060604,2021-10-16,644.0,573.0,0.6647331786542924,Abaixando,8.0,13.0,1.3,Aumentando
Espírito Santo,Brazil,598599,12754,14894.827865079067,2021-10-17,521.0,577.0,0.6632183908045977,Abaixando,8.0,13.0,1.3,Aumentando
Espírito Santo,Brazil,599324,12774,14910.952683114976,2021-10-18,725.0,592.0,0.6828143021914648,Abaixando,20.0,15.0,1.5,Aumentando
Espírito Santo,Brazil,599994,12788,14930.237766414097,2021-10-19,670.0,640.0,0.7215332581736189,Abaixando,14.0,16.0,1.4545454545454546,Aumentando
Espírito Santo,Brazil,600945,12796,14953.131026588531,2021-10-20,951.0,674.0,0.7480577136514983,Abaixando,8.0,13.0,1.1818181818181819,Aumentando
Espírito Santo,Brazil,601640,12809,14971.196794943577,2021-10-21,695.0,682.0,0.7611607142857143,Estabilizado,13.0,13.0,1.0833333333333333,Estabilizado
Espírito Santo,Brazil,602294,12823,14983.01668470755,2021-10-22,654.0,695.0,0.7997698504027618,Estabilizado,14.0,13.0,1.0,Estabilizado
Espírito Santo,Brazil,602752,12826,14998.74335908825,2021-10-23,458.0,668.0,0.7438752783964365,Abaixando,3.0,12.0,0.9230769230769231,Estabilizado
Espírito Santo,Brazil,603208,12827,15009.791845520262,2021-10-24,456.0,659.0,0.752283105022831,Estabilizado,1.0,11.0,0.8461538461538461,Estabilizado
Espírito Santo,Brazil,603851,12842,15025.020840331952,2021-10-25,643.0,647.0,0.7748502994011977,Estabilizado,15.0,10.0,0.8333333333333334,Estabilizado
Espírito Santo,Brazil,604410,12856,15040.12541525139,2021-10-26,559.0,631.0,0.8763888888888889,Estabilizado,14.0,10.0,1.0,Estabilizado
Espírito Santo,Brazil,605245,12874,15058.663979196994,2021-10-27,835.0,615.0,0.8874458874458875,Estabilizado,18.0,12.0,1.0,Estabilizado
Espírito Santo,Brazil,605804,12888,15073.793438094885,2021-10-28,559.0,595.0,0.9296875,Estabilizado,14.0,12.0,1.0,Estabilizado
Espírito Santo,Brazil,606351,12904,15087.131250544337,2021-10-29,547.0,580.0,0.9570957095709571,Estabilizado,16.0,12.0,1.0,Estabilizado
Espírito Santo,Brazil,606950,12915,15103.330720515596,2021-10-30,599.0,600.0,1.0471204188481675,Estabilizado,11.0,13.0,1.0,Estabilizado
Espírito Santo,Brazil,607209,12919,15109.601483085116,2021-10-31,259.0,572.0,0.9913344887348353,Estabilizado,4.0,14.0,1.0769230769230769,Estabilizado
Espírito Santo,Brazil,607550,12922,15116.718300921952,2021-11-01,341.0,529.0,0.893581081081081,Estabilizado,3.0,12.0,0.8,Estabilizado
Espírito Santo,Brazil,607840,12931,15125.303273487363,2021-11-02,290.0,490.0,0.765625,Estabilizado,9.0,11.0,0.6875,Abaixando
Espírito Santo,Brazil,608357,12947,15134.634765406294,2021-11-03,517.0,445.0,0.6602373887240356,Abaixando,16.0,11.0,0.8461538461538461,Estabilizado
Espírito Santo,Brazil,609070,12960,15155.014743757232,2021-11-04,713.0,467.0,0.6847507331378299,Abaixando,13.0,11.0,0.8461538461538461,Estabilizado
Espírito Santo,Brazil,609634,12974,15165.590434598684,2021-11-05,564.0,469.0,0.6748201438848921,Abaixando,14.0,10.0,0.7692307692307693,Estabilizado
Espírito Santo,Brazil,610035,12979,15179.724534358553,2021-11-06,401.0,441.0,0.6601796407185628,Abaixando,5.0,10.0,0.8333333333333334,Estabilizado
Espírito Santo,Brazil,610299,12983,15186.34367262638,2021-11-07,264.0,442.0,0.6707132018209409,Abaixando,4.0,10.0,0.9090909090909091,Estabilizado
Espírito Santo,Brazil,610856,12997,15199.134037549924,2021-11-08,557.0,473.0,0.7310664605873262,Abaixando,14.0,11.0,1.1,Estabilizado
Espírito Santo,Brazil,611374,13009,15211.899518495016,2021-11-09,518.0,505.0,0.8003169572107766,Estabilizado,12.0,12.0,1.2,Aumentando
Espírito Santo,Brazil,611838,13023,15224.0677839573,2021-11-10,464.0,498.0,0.8097560975609757,Estabilizado,14.0,11.0,0.9166666666666666,Estabilizado
Espírito Santo,Brazil,612443,13034,15239.197242855187,2021-11-11,605.0,482.0,0.8100840336134454,Estabilizado,11.0,11.0,0.9166666666666666,Estabilizado
Espírito Santo,Brazil,612832,13043,15248.72780660172,2021-11-12,389.0,457.0,0.7879310344827586,Estabilizado,9.0,10.0,0.8333333333333334,Estabilizado
Espírito Santo,Brazil,613190,13047,15258.407674218954,2021-11-13,358.0,451.0,0.7516666666666667,Estabilizado,4.0,10.0,0.7692307692307693,Estabilizado
Espírito Santo,Brazil,613467,13050,15265.375188185088,2021-11-14,277.0,453.0,0.791958041958042,Estabilizado,3.0,10.0,0.7142857142857143,Abaixando
Espírito Santo,Brazil,613723,13055,15271.471762905454,2021-11-15,256.0,410.0,0.775047258979206,Estabilizado,5.0,9.0,0.75,Estabilizado
Espírito Santo,Brazil,614167,13065,15282.918392992671,2021-11-16,444.0,399.0,0.8142857142857143,Estabilizado,10.0,8.0,0.7272727272727273,Abaixando
Espírito Santo,Brazil,614707,13081,15295.211078347204,2021-11-17,540.0,410.0,0.9213483146067416,Estabilizado,16.0,9.0,0.8181818181818182,Estabilizado
Espírito Santo,Brazil,614958,13085,15302.601619946998,2021-11-18,251.0,360.0,0.7708779443254818,Estabilizado,4.0,8.0,0.7272727272727273,Abaixando
Espírito Santo,Brazil,615682,13093,15319.472957336418,2021-11-19,724.0,408.0,0.8699360341151386,Estabilizado,8.0,8.0,0.8,Estabilizado
Espírito Santo,Brazil,616061,13097,15329.327012802809,2021-11-20,379.0,411.0,0.9319727891156463,Estabilizado,4.0,8.0,0.8,Estabilizado
Espírito Santo,Brazil,616413,13100,15336.369178704292,2021-11-21,352.0,421.0,0.9524886877828054,Estabilizado,3.0,8.0,0.8,Estabilizado
Espírito Santo,Brazil,616914,13111,15336.369178704292,2021-11-22,501.0,456.0,0.9640591966173362,Estabilizado,11.0,8.0,0.7272727272727273,Abaixando
Espírito Santo,Brazil,617355,13123,15336.369178704292,2021-11-23,441.0,456.0,0.902970297029703,Estabilizado,12.0,9.0,0.75,Estabilizado
Espírito Santo,Brazil,617934,13135,15362.248516292784,2021-11-24,579.0,461.0,0.9257028112449799,Estabilizado,12.0,8.0,0.7272727272727273,Abaixando
Espírito Santo,Brazil,618550,13144,15376.65633981561,2021-11-25,616.0,514.0,1.066390041493776,Estabilizado,9.0,9.0,0.8181818181818182,Estabilizado
Espírito Santo,Brazil,618550,13144,15391.736030756598,2021-11-26,0.0,410.0,0.8971553610503282,Estabilizado,0.0,8.0,0.8,Estabilizado
Espírito Santo,Brazil,619366,13157,15391.736030756598,2021-11-27,816.0,473.0,1.048780487804878,Estabilizado,13.0,9.0,0.9,Estabilizado
Espírito Santo,Brazil,619717,13160,15412.29019695669,2021-11-28,351.0,472.0,1.0419426048565121,Estabilizado,3.0,9.0,0.9,Estabilizado
Espírito Santo,Brazil,620040,13170,15427.743147574434,2021-11-29,323.0,447.0,1.0902439024390245,Estabilizado,10.0,9.0,1.0,Estabilizado
Espírito Santo,Brazil,620456,13180,15439.0155898125,2021-11-30,416.0,443.0,1.1102756892230576,Estabilizado,10.0,9.0,1.125,Estabilizado
Espírito Santo,Brazil,620989,13192,15451.18385527478,2021-12-01,533.0,437.0,1.0658536585365854,Estabilizado,12.0,9.0,1.0,Estabilizado
Espírito Santo,Brazil,621495,13198,15463.849800306072,2021-12-02,506.0,421.0,1.1694444444444445,Aumentando,6.0,8.0,1.0,Estabilizado
Espírito Santo,Brazil,621897,13204,15473.65408781556,2021-12-03,402.0,479.0,1.1740196078431373,Aumentando,6.0,9.0,1.125,Estabilizado
Espírito Santo,Brazil,622190,13208,15482.48790016548,2021-12-04,293.0,404.0,0.9829683698296837,Estabilizado,4.0,8.0,1.0,Estabilizado
Espírito Santo,Brazil,622498,13208,15490.102397571323,2021-12-05,308.0,398.0,0.9453681710213777,Estabilizado,0.0,7.0,0.875,Estabilizado
Espírito Santo,Brazil,622866,13219,15497.81643089097,2021-12-06,368.0,404.0,0.8859649122807017,Estabilizado,11.0,7.0,0.875,Estabilizado
Espírito Santo,Brazil,623194,13228,15506.550707327087,2021-12-07,328.0,392.0,0.8596491228070176,Estabilizado,9.0,7.0,0.7777777777777778,Estabilizado
Espírito Santo,Brazil,623729,13228,15520.112475582597,2021-12-08,535.0,392.0,0.8503253796095445,Estabilizado,0.0,6.0,0.75,Estabilizado
Espírito Santo,Brazil,624072,13234,15529.045823846316,2021-12-09,343.0,369.0,0.7178988326848249,Abaixando,6.0,6.0,0.6666666666666666,Abaixando
Espírito Santo,Brazil,624480,13238,15529.045823846316,2021-12-10,408.0,369.0,0.9,Estabilizado,4.0,5.0,0.625,Abaixando
Espírito Santo,Brazil,624716,13240,15529.045823846316,2021-12-11,236.0,361.0,0.7632135306553911,Estabilizado,2.0,5.0,0.5555555555555556,Abaixando
Espírito Santo,Brazil,624883,13240,15529.045823846316,2021-12-12,167.0,341.0,0.722457627118644,Abaixando,0.0,5.0,0.5555555555555556,Abaixando
Espírito Santo,Brazil,625227,13247,15529.045823846316,2021-12-13,344.0,338.0,0.756152125279642,Estabilizado,7.0,4.0,0.4444444444444444,Abaixando
Espírito Santo,Brazil,625609,13253,15565.82434399612,2021-12-14,382.0,345.0,0.7787810383747178,Estabilizado,6.0,4.0,0.4444444444444444,Abaixando
Espírito Santo,Brazil,625955,13256,15575.255371828847,2021-12-15,346.0,318.0,0.7276887871853547,Abaixando,3.0,4.0,0.4444444444444444,Abaixando
Espírito Santo,Brazil,626225,13267,15575.255371828847,2021-12-16,270.0,308.0,0.7315914489311164,Abaixando,11.0,5.0,0.625,Abaixando
